Province/State,Country,Date,N,varN,C,varC,R,varR,D,varD,M,varM 
,France,2020-02-03,4.359515886508606,1.8161854302597085-10.238306778906342,0.21797579432543032,0.09080927151298543-0.5119153389453172,0.0009067280288702549,0.00010617989603381601-0.007147019139458146,1.3685613070441644e-103,5.947508326751205e-132-1.0854490862366978e-75,0.0002079882382528542,1.0370845328895113e-05-0.003935181408451309
,France,2020-02-04,5.199982760105518,2.1813713326872217-12.127910525460605,0.2599991380052759,0.1090685666343611-0.6063955262730303,0.0012098088028010283,0.00014424897556369198-0.00936556326508494,2.488836928653373e-101,3.9154814658274115e-129-5.452852039137751e-74,0.00023265631034062866,1.1893967659215854e-05-0.004293429149244179
,France,2020-02-05,6.202482358662876,2.619986255649236-14.366263197735483,0.3101241179331438,0.1309993127824618-0.7183131598867742,0.0016141966419053024,0.0001959671060944203-0.012272777441372564,4.526146710086122e-99,2.577717300584818e-126-2.7392897315724394e-72,0.00026025009803547255,1.3640784899813758e-05-0.004684290772483978
,France,2020-02-06,7.398252769166592,3.1467947853471014-17.017730421863625,0.3699126384583296,0.1573397392673551-0.8508865210931813,0.002153754207011348,0.00026622793348027746-0.01608243539145549,8.231155607413435e-97,1.6970139023068454e-123-1.3761070683085603e-70,0.00029111660201547383,1.564415035851312e-05-0.0051107353635968175
,France,2020-02-07,8.824554417032234,3.7795302633541503-20.158557179931307,0.4098798492434799,0.15762864155957573-0.9765799873884335,0.0028736630121355246,0.00036167964092349066-0.021074669473398717,1.496900718716706e-94,1.117211799746041e-120-6.912998802655678e-69,0.00032564397887207544,1.7941742441942123e-05-0.005576002308470992
,France,2020-02-08,10.52583109696926,4.5394917210614265-23.879060246046638,0.48890015522360813,0.18958318642821653-1.1565616126774771,0.0038342068376625983,0.000491354009882296-0.02761656941569958,2.7222322946690614e-92,7.355049972160462e-118-3.47280771577331e-67,0.00036426642251238437,2.0576773324387563e-05-0.006083625901897725
,France,2020-02-09,12.555094833551113,5.452260840549356-28.286225245229062,0.5831546877743352,0.2280129881242474-1.3697112083582326,0.005115819778291042,0.0006675210205642876-0.036189175215261715,4.950594634286937e-90,4.842122156718594e-115-1.7445964877212475e-65,0.0004074696245718497,2.359880170567743e-05-0.006637462196620693
,France,2020-02-10,14.975577721559773,6.548563075519416-33.50678300589209,0.6955804280368171,0.2742296957347991-1.622140692253433,0.006825821639573224,0.000906849855565086-0.047422849043526547,9.003047712358678e-88,3.1877617513585376e-112-8.764138858438029e-64,0.00045579688253003734,2.7064664948754364e-05-0.007241718297073145
,France,2020-02-11,17.86270221424964,7.865301918345457-39.69085365513588,0.8296805701171652,0.32981055532195597-1.9210881421614774,0.009107404692204077,0.0012319861625300667-0.06214362713277199,1.6372754002042012e-85,2.0986304464303126e-109-4.4027447304054405e-62,0.0005098559323761672,3.1039548134552435e-05-0.007900984320490587
,France,2020-02-12,21.306431249053617,9.446801127335043-47.016263226304496,0.9896336786579649,0.39665217257203617-2.275125277520509,0.012151624317573847,0.0016736948187597962-0.081433959995852,2.977514750292851e-83,1.3816119566675805e-106-2.2117587904771081e-60,0.0005703265917943717,3.559821014919372e-05-0.00862026826840004
,France,2020-02-13,25.41407143389285,11.346296728055272-55.69365687891686,1.1804238899034099,0.47703515461153095-2.6944031621546105,0.016213397618163962,0.0022737709493079804-0.10671230733722355,5.414845961226669e-81,9.095701446882665e-104-1.1110971102797858e-58,0.000637969310046928,4.082638987508699e-05-0.009405034073660595
,France,2020-02-14,30.313616631613304,13.627729009623302-65.97255572710247,1.4079962128350048,0.5737018317355047-3.1909431676094635,0.021632849685607556,0.003088994643399133-0.13983744043817634,9.847325451848661e-79,5.988062307333438e-101-5.581697216656016e-57,0.0007136347321568752,4.682241894912871e-05-0.010261243112438565
,France,2020-02-15,36.157736114570824,16.36789483407583-78.14853139112897,1.6794417688582308,0.689949704833481-3.7789815326861382,0.028863795021750065,0.004196503570267007-0.18324512159125558,1.7908139815791977e-76,3.942179765453331e-98-2.8040162763613243e-55,0.0007982743977745484,5.36990714420946e-05-0.011195399496932436
,France,2020-02-16,43.12853154002898,19.659032704044296-92.57170450548892,2.0032187410986024,0.8297437992993681-4.4753773893716,0.03851173909194147,0.005701091859247459-0.24012721091008032,3.2567367985358784e-74,2.595293853926285e-95-1.4086230357743077e-53,0.0008929527094192272,6.158568527718337e-05-0.012214599493528532
,France,2020-02-17,51.44321094468337,23.611927598963085-109.65681145731908,2.389415916638146,0.9978517493521317-5.300095942269932,0.05138458218717134,0.00774512587491999-0.3146663706119362,5.922633329892261e-72,1.7085852469878414e-92-7.076345717539615e-52,0.0009988603207996664,7.0630595327264e-05-0.013326585442594477
,France,2020-02-18,61.36085651835751,28.35964008288086-129.89512868093954,2.8500670315924452,1.2000062098186126-6.276780639721547,0.06856027143824045,0.01052201513255255-0.4123436250636734,1.0770776924964099e-69,1.1248296765347723e-89-3.55486652158969e-50,0.0011173291138419665,8.100392400701722e-05-0.014539804590559044
,France,2020-02-19,73.19049698111648,34.06198519598755-153.86859718840697,3.399525711050549,1.4431001217941017-7.433430721415073,0.09147706603021703,0.014294512991705392-0.5403413921075007,1.958750932322973e-67,7.405201487276589e-87-1.7858194738842088e-48,0.001249848953120493,9.290078191979769e-05-0.015863473282559937
,France,2020-02-20,87.30073601386252,40.91091187372549-182.26655319931825,4.054912682759983,1.7354214757531308-8.803203542032769,0.12205397425023903,0.0194195787665473-0.7080716213661306,3.5621434197411936e-65,4.875138895347829e-84-8.97122627230975e-47,0.001398086428857347,0.00010654493885837052-0.017307647005073982
,France,2020-02-21,104.1312366425707,49.13696394016435-215.9055455525026,4.836649193670206,2.086935558549888-10.425364639166801,0.1628514475310449,0.02638215374229551-0.9278678745676325,6.478039414514441e-63,3.2094979845947936e-81-4.5067769730345743e-45,0.0015639058248201802,0.0001221930343418625-0.01888329681291516
,France,2020-02-22,124.20641925574971,59.017040114799165-255.75280917516886,5.769093241935874,2.5096242848883468-12.346412737906832,0.21728578769249884,0.035841047034007485-1.2158922378633596,1.1780826797550429e-60,2.1129402739578114e-78-2.2640203321329946e-43,0.001749392575637272,0.00014013940706887574-0.02060239272417292
,France,2020-02-23,148.1517998373119,70.88371417702413-302.9540687793538,6.881298437017133,3.017894154002744-14.621411884119226,0.28991522141694137,0.04869127307484977-1.5933237530394049,2.1424364866153126e-58,1.391032685716561e-75-1.1373511702444299e-41,0.001956879509633379,0.00016072163437525042-0.02247799472048343
,France,2020-02-24,176.71347716042422,85.13642891844538-358.8664711397625,8.207919116343655,3.6290667042447136-17.31556881531057,0.38682159725919835,0.06614873919795829-2.0879157549857177,3.89619012150729e-56,9.157721856034174e-73-5.713586870651771e-40,0.0021889762086908264,0.00018432688623116396-0.024524352048942433
,France,2020-02-25,210.78137565893317,102.25494054234913-425.0975913135038,9.790289896868671,4.363968141039468-20.506100679597203,0.5161196677190341,0.08986529657396673-2.736036628869045,7.085529749782294e-54,6.028892811335176e-70-2.870272241551343e-38,0.002448601856333697,0.00021139921375769988-0.02675701158650529
,France,2020-02-26,251.41696750544054,122.81546585747348-503.5516321635863,11.677713264559545,5.247638182161193-24.284446497466835,0.6886366025954689,0.12208504079017768-3.585344046678168,1.2885595997462822e-51,3.969060111453148e-67-1.441907321465149e-36,0.0027390219897571837,0.00024244790999012494-0.029192936098446556
,France,2020-02-27,299.8863366918541,147.51007549851673-596.4841424714425,13.928995272140027,6.310182212473156-28.758885561119445,0.9188186346181599,0.16585665145633302-4.698289322762852,2.3433474993867816e-49,2.6129902556420018e-64-7.243552348787431e-35,0.0030638896214944425,0.00027805710101383565-0.03185063330002902
,France,2020-02-28,357.6996139303906,177.16998553489606-706.5668225833584,16.61427712482489,7.587795705050161-34.05763755747328,1.225940757856291,0.22532186271177393-6.156709566450121,4.2615626812787837e-47,1.720235492623947e-61-3.638864290966193e-33,0.0034272912525280573,0.0003188967490547452-0.034750296715678586
,France,2020-02-29,426.65800908906726,212.79353085689542-836.9642747878324,19.8172196228727,9.123995711264106-40.33253290781096,1.635720776257558,0.30610736011681683-8.067845294491775,7.749988634302078e-45,1.1324994969627894e-58-1.8280165159965316e-31,0.003833798361713379,0.0003657352760897877-0.03791395942350069
,France,2020-03-01,508.9099037343294,255.57976103803566-991.4248965430974,23.63760838098793,10.971101246173243-47.76335802142633,2.182472858807527,0.4158571857493461-10.572225977402843,1.4093967007846717e-42,7.455694968045758e-56-9.183206944683474e-30,0.004288525027303972,0.000419454047602958-0.04136566187582229
,France,2020-03-02,607.0177474132353,306.96878822059364-1174.3885177741222,28.194460793660312,13.192012834028233-56.562999311704665,2.9119809343969645,0.5649560283864598-13.854003336949177,2.563099320417928e-40,4.908380763578183e-53-4.613267388501079e-28,0.004797192416212166,0.00048106399188681563-0.045131635099635685
,France,2020-03-03,724.0378361688578,368.69024325829935-1391.1138599122085,33.62973126120872,15.8623516156808-66.98353244837625,3.8853325363208553,0.7675118374150178-18.15449218327628,4.661198740333024e-38,3.2313824296086964e-50-2.3175167592329284e-26,0.005366200966622869,0.0005517246715257761-0.049240500705513626
,France,2020-03-04,863.6154506555085,442.82146842586667-1647.8294572765599,40.11272970685755,19.073030595375457-79.32343003791013,5.184034130477808,1.0426907365898117-23.789914407966872,8.476758400973271e-36,2.1273476751977407e-47-1.1642255861242037e-24,0.006002711191124451,0.0006327661712718212-0.05372348927104823
,France,2020-03-05,1030.0983062153248,531.8574015105337-1951.9123461665922,47.84539046171042,22.933345226470863-93.9360924592738,6.916836266650961,1.4165305486699649-31.174650765761015,1.5415655283416887e-33,1.4005176514242726e-44-5.848592938913091e-23,0.006714734142282059,0.0007257142214669237-0.05861467881658047
,France,2020-03-06,1228.6718327421852,638.7944978579905-2312.0996116174697,57.06855483641614,27.574688092206397-111.23994378018035,9.228840063016285,1.9244045284262443-40.85170999023509,2.803458781954478e-31,9.220165160679491e-42-2.9380937657434217e-21,0.007511232712496626,0.0008323190396974261-0.06395125525848969
,France,2020-03-07,1465.520475068441,767.2315068975375-2738.7388071257164,68.06946192129352,33.15501351274835-131.7303785241573,12.313647556851892,2.614368424439039-53.532655345451154,5.098311422785859e-29,6.070001724273139e-39-1.4759780799353032e-19,0.008402235087351361,0.0009545884469292625-0.06977379691029861
,France,2020-03-08,1748.0200050159513,921.4904832870918-3244.084353136977,81.19067928801007,39.86420320156711-155.9938966940614,16.429573321218026,3.5517075705990426-70.14992388468387,9.271682370014579e-27,3.99612374513746e-36-7.414709897450548e-18,0.00939896183915132,0.0010948258996917263-0.07612658530606718
,France,2020-03-09,2084.9667877931843,1106.7620885631477-3842.648303909563,96.84074939779362,47.93051443629179-184.72482520361257,21.92127479311472,4.825114254254055-91.92538450924464,1.6861287363937126e-24,2.6308073229358088e-33-3.724846839579069e-16,0.010513968338228116,0.0012556741790147484-0.08305794484574967
,France,2020-03-10,2486.8510758930756,1329.28004907029-4551.6153820276695,115.50687993663257,57.628328595493294-218.74509524336227,29.248612445472876,6.555079862420966-120.46017423791605,3.06635840426042e-22,1.731965177213248e-30-1.871210629979351e-14,0.01176130437765323,0.0014401655922651325-0.0906206140099424
,France,2020-03-11,2966.1827456449364,1596.5306061879758-5391.333952564583,137.77006849930018,69.28746152645213-259.02762884528255,39.0251562317077,8.905295864364296-157.85241543120995,5.576415169513372e-20,1.1402216152156951e-27-9.400196498128509e-13,0.013156693156888574,0.001651779678780271-0.09887215116289752
,France,2020-03-12,3537.8794831754167,1917.503956610605-6385.896687008673,164.32312578349882,83.30434945525822-306.7239859751616,52.069562283864286,12.098142373347306-206.8514646308777,1.014115182999256e-17,7.506532746212446e-25-4.722274060852356e-11,0.014717732057150051,0.0018945095679295124-0.10787537825815492
,France,2020-03-13,4219.729312019011,2302.996070587511-7563.8270982073245,195.99214876635784,100.15548669478285-363.19703807577355,69.4741212053483,16.43572977354478-271.0600260935225,1.844248631292991e-15,4.941849296489933e-22-2.3722772508254993e-09,0.01646411797255949,0.002172938323436842-0.11769886607942544
,France,2020-03-14,5032.941585195532,2765.970938232776-8958.890964724103,233.76209856325704,120.41356621511927-430.0595675396857,92.6962165562794,22.328484282713166-355.1989761149969,3.3539119333236975e-13,3.2534160970041913e-19-1.1917350162790422e-07,0.018417900344591048,0.0024923268260136472-0.12841746498679388
,France,2020-03-15,6002.803199032914,3321.9952796781945-10611.054964044824,278.8072594971923,144.76686352945634-509.21984774778787,123.6803494113468,30.333982038753984-465.45434421021696,6.099353994697067e-11,2.1418533154712928e-16-5.986789059039477e-06,0.020603765492640574,0.0028587150044495657-0.14011288548709377
,France,2020-03-16,7159.459891250078,3989.7601242598544-12567.618660856791,332.52749937578744,174.04251102627626-602.9354378561231,165.0209423248678,41.209705842729065-609.9319189961815,1.1092157424586582e-08,1.4100672917981495e-13-0.0003007517841388056,0.023049356352501937,0.0032790385318645253-0.15287433329324046
,France,2020-03-17,8538.846137027425,4791.706487430333-14884.550413045577,396.59141948070953,209.2344370008549-713.8766332816172,220.17954710755956,55.98471572985223-799.2528272159311,2.0171965168567454e-06,9.283034244394393e-11-0.015108538930083423,0.025785632341211066,0.0037612634695895404-0.16679920385619226
,France,2020-03-18,10183.79143719745,5754.775733145608-17628.062826749752,472.9876800514296,251.5368948488375-845.2012495290448,293.7746298691406,76.05701356063405-1047.3337432532003,0.00036684313355393977,6.11139094452079e-08-0.7589911289600654,0.028847274777849,0.004314541779668559-0.18199384160548668
,France,2020-03-19,12145.335792383403,6911.309197631303-20876.469168939097,564.0860170863947,302.3846873487897-1000.6426859141793,391.96817247553855,103.3258118609881-1372.4088646612495,0.06671332358962481,4.0233719162687436e-05-38.12850214906256,0.032273144125117566,0.004949391155412461-0.1985743692572186
,France,2020-03-20,14484.292970441824,8300.126373848478-24722.368673077734,672.709733211325,363.50140338165767-1184.6135183431204,522.9814158100577,140.371217673324-1798.3683984043942,12.132334371997334,0.026487458733479796-1915.1515787653263,0.03610679629839777,0.005677903259576661-0.21666759244420442
,France,2020-03-21,17273.10689649029,9967.81653328438-29275.215965276093,802.2217531874053,436.95723502710973-1402.3272066266954,697.7828469702773,190.698324675643-2356.511287189249,2205.999635038876,17.437725728693266-95536.99546331639,0.04039706644275207,0.006513985239317586-0.2364119844421717
,France,2020-03-22,20598.054212334046,11970.285222655668-34664.337865111775,956.6266868632802,525.2382373793614-1659.9408695021666,931.0058894398505,259.0687938797735-3087.8398692149026,389577.43766708585,11470.135789333342-3552244.329108457,0.04519872993063429,0.007473640341491005-0.2579587546811896
,France,2020-03-23,24561.854833377914,14374.6047553912-41042.469476928185,1140.6917414180982,631.3292375187625-1964.7224735956115,1242.1728718594616,351.951267951692-4046.063163161621,11319597.570017563,4832012.849632029-12697435.717671188,0.050573251909763424,0.00857529462620517-0.2814730027025017
,France,2020-03-24,29286.762207234093,17261.226760720725-48589.89057718235,1360.0897709720457,758.8129986463771-2325.2461894694584,1657.32728767053,478.13318337325865-5301.526117173854,13384486.489514636,13362019.158648787-13383301.230969252,0.05658963855216318,0.009840178228303902-0.30713495574010374
,France,2020-03-25,34918.215916419635,20726.625187182355-57519.25245712244,1621.568242026328,911.988705564464-2751.6200690614683,2211.2101727702125,649.5517701653133-6946.3477455439,13397925.61731575,13397945.199148387-13397707.090177836,0.06332540522869132,0.011292771418570153-0.3351412824235188
,France,2020-03-26,41629.151131741266,24886.44998630171-68081.19400612506,1933.1484193048163,1096.0133620328388-3255.7505630240066,2950.1613251885374,882.4226834883202-9101.135678546927,13397999.59098234,13397999.916758677-13397994.169188727,0.07086767913792764,0.012961327960977466-0.3657064661113369
,France,2020-03-27,49625.071917171896,29879.285076309203-80570.85300554134,2304.359621699824,1317.0702796566893-3851.6486761182964,3935.985602060764,1198.7727164962153-11923.753218645517,13397999.997750893,13397999.999873558-13397999.883931356,0.07931445638265734,0.014878491064427088-0.39906420746658583
,France,2020-03-28,59150.007974894295,35871.119060085584-95335.38298344311,2746.5139331437645,1582.5694874033288-4555.782683571205,5251.103234482514,1628.5209883507973-15620.753342014264,13397999.999987634,13397999.999999806-13397999.997689528,0.08877603595102303,0.0170820207292147-0.4354688047464833
,Spain,2020-01-22,0.18525092734364076,0.06865551877617562-0.4895665448558039,0.009262546367182038,0.0034327759388087815-0.0244783272427902,0.0002178241976170684,9.517801410897597e-05-0.0004931403807772074,0.0017115538470770736,0.000342955406029005-0.008166850882665482,0.0011758332373311372,0.00019441282315769664-0.007182822146969686
,Spain,2020-01-23,0.22707875250871315,0.08486476052792179-0.5951028243263234,0.011353937625435658,0.004243238026396089-0.029755141216316172,0.0002853174107842815,0.0001254998441776848-0.0006416649557265523,0.002178758488194952,0.00044199308148455295-0.010268661969929493,0.0012564689898643584,0.0002108876635222743-0.007561029474836434
,Spain,2020-01-24,0.2783508861635836,0.10490092719257492-0.7233896482082911,0.01391754430817918,0.005245046359628747-0.03616948241041456,0.0003737235155093966,0.00016548160871031987-0.0008349223293308021,0.0027734964680915077,0.0005696305719207387-0.01291139267283268,0.0013426345454124532,0.00022875860764691436-0.007959151093088711
,Spain,2020-01-25,0.34119975944893255,0.12966753752475696-0.8793313696276795,0.01705998797244663,0.006483376876237849-0.04396656848138398,0.0004895224082553158,0.00021820077148898502-0.0010863851762350201,0.0035305806954102174,0.0007341268496231172-0.016234253423484047,0.0014347091247834912,0.000248143963727092-0.008378235578257977
,Spain,2020-01-26,0.418239285225635,0.16028142674404483-1.0688895766493982,0.02091196426128175,0.008014071337202241-0.053444478832469916,0.0006412017928722922,0.0002877152153001341-0.0014135838863952534,0.004494326994800408,0.0009461258891311908-0.020412281685793607,0.001533097954981373,0.0002691720656515545-0.008819386719414601
,Spain,2020-01-27,0.5126735718176106,0.19812310952773537-1.2993110009831348,0.025633678590880532,0.00990615547638677-0.06496555004915675,0.0008398793032700933,0.0003793755840097242-0.0018393286723409122,0.005721148127808265,0.0012193454013267112-0.02566556235776409,0.0016382340526983313,0.00029198212261934706-0.009283766425457921
,Spain,2020-01-28,0.6284301832093325,0.2448990334609544-1.579404556999981,0.031421509160466626,0.01224495167304772-0.07897022784999906,0.0011001173919008287,0.0005002371306367348-0.0023932997520763597,0.007282855906349809,0.0015714644581698639-0.03227082112546469,0.0017505801301309796,0.0003167251407624885-0.009772597785519381
,Spain,2020-01-29,0.770323488028217,0.30271853022142303-1.919878102043883,0.038516174401410856,0.015135926511071152-0.09599390510219416,0.0014409907128798798,0.0006596027720651264-0.003114116465055962,0.009270864687530932,0.0020252674431520804-0.040576001468637345,0.0018706306315134664,0.0003435649228786556-0.010287168290550784
,Spain,2020-01-30,0.9442548910370804,0.3741889345593503-2.3337477920913847,0.04721274455185402,0.018709446727967517-0.11668738960456924,0.0018874842356548746,0.0008697391502302957-0.004052029566832807,0.011801542300812571,0.0026101183484678065-0.05101859318685236,0.0019989139093384415,0.0003726791528963291-0.010828833224596898
,Spain,2020-01-31,1.1574582748054234,0.4625331603951412-2.8368356820275915,0.057872913740271176,0.023126658019757062-0.14184178410137957,0.0024723245666676283,0.0011468208162157278-0.005272424392032237,0.015023021623310024,0.003363860815479178-0.06414867793288605,0.0021359945498538534,0.0004042605722570623-0.011399019234703118
,Spain,2020-02-01,1.4188008595149917,0.5717350360423906-3.448374593249482,0.07094004297574959,0.02858675180211953-0.1724187296624741,0.0032383787092711124,0.0015121752127002907-0.006860379103879479,0.0191238715178467,0.004335266863395208-0.08065790571637188,0.0022824758580835174,0.0004385182560098071-0.011999228088884907
,Spain,2020-02-02,1.7391519936821922,0.7067189523364066-4.191743371926717,0.08695759968410961,0.03533594761682033-0.20958716859633586,0.00424179608364645,0.0019939242831519305-0.008926595802428034,0.024344134685912792,0.005587192754766294-0.10141592876466697,0.002439002513325804,0.0004756789970745351-0.012631040632088312
,Spain,2020-02-03,2.1318352138006977,0.8735719247557084-5.0953606457849805,0.1065917606900349,0.04367859623778542-0.25476803228924905,0.005556124107142724,0.0026291490651920374-0.011615117970601864,0.03098937853469208,0.007200646202724422-0.1275162119566964,0.002606263406840487,0.0005159888078514992-0.013296120950601743
,Spain,2020-02-04,2.613182374013626,1.079818083238189-6.193771246244637,0.1306591187006813,0.05399090416190945-0.30968856231223185,0.007277698994452297,0.003466743880526573-0.015113372269258222,0.03944858152364244,0.00928002809460793-0.16033363297212175,0.002784994674242491,0.0005597145491332933-0.013996220755940494
,Spain,2020-02-05,3.2032128919343523,1.3347579675595929-7.528966827724709,0.16016064459671764,0.06673789837797965-0.37644834138623545,0.009532706906732795,0.004571179813247657-0.019665234731279985,0.05021690196530609,0.011959887905419795-0.2015969063408426,0.0029759829359878092,0.0006071456971246997-0.014733183999819047
,Spain,2020-02-06,3.9264663601782153,1.6498879284649772-9.151991168383537,0.19632331800891079,0.08249439642324886-0.4575995584191769,0.012486433010232844,0.006027467157764495-0.02558803224652573,0.06392466204868552,0.015413629920092176-0.2534796464508275,0.003180068760264664,0.0006585962602965548-0.015508951732456353
,Spain,2020-02-07,4.813023151424684,2.0394185469961306-11.12489151863885,0.22929721994579855,0.09061698972437088-0.5448906383065069,0.01635537637201704,0.007947698804329472-0.03329466457283776,0.08137424366049802,0.019864733613473625-0.31871486640906943,0.0033981503635975136,0.0007144068588007127-0.016325567217125504
,Spain,2020-02-08,5.899755463127029,2.520915449519356-13.5230905913249,0.2810702288481723,0.11212822816778863-0.6622369852580658,0.021423118677427945,0.01047967821754622-0.043322389078690335,0.10358705569526534,0.025601214219210848-0.40073894417045014,0.0036311875655390497,0.0007749469802612254-0.017185181314569788
,Spain,2020-02-09,7.231860831416142,3.1160914151590906-16.43826986571414,0.3445330535983605,0.13874458278550791-0.8048535053132604,0.02806110989748718,0.013818296117864092-0.05637027490612284,0.13186332207780577,0.03299425917984736-0.5038726395820468,0.003880206014970044,0.0008406174269401297-0.01809005815166205
,Spain,2020-02-10,8.864741890775802,3.8517854945389276-19.981874421124434,0.4223251302775084,0.17167731046566465-0.97818175679494,0.036755894431698945,0.01822053154833641-0.07334793761909053,0.16785819017933545,0.042522246376931694-0.6335486977010041,0.004146301706758688,0.0009118529705638642-0.019042581089493027
,Spain,2020-02-11,10.866310555095025,4.761173291522364-24.289373271000148,0.5176818491638707,0.21242498598523768-1.1888349849591269,0.048144773318647555,0.024025231983908758-0.0954389518054626,0.21367861461877954,0.05480169827579451-0.796598027739993,0.004430645808854902,0.0009891252324980013-0.02004525900693407
,Spain,2020-02-12,13.319812445341757,5.885262983232939-29.525438042467425,0.6345691131066213,0.2628416400011803-1.4448503929629046,0.06306251644439455,0.03167919499137494-0.12418336235347091,0.272006687522512,0.07062717491800474-1.0016095325403496,0.004734489821322443,0.001072945808485879-0.021100732916654395
,Spain,2020-02-13,16.327289023029955,7.274744537961759-35.89023794198141,0.7778482767500869,0.3252210524966771-1.7559957226976597,0.08260254860914196,0.04177155898896143-0.1615850465598285,0.34625663435124265,0.09102268709542678-1.259382543100024,0.005059171090352445,0.0011638696588327864-0.022211782931569644
,Spain,2020-02-14,20.013821406068637,8.992275516489645-43.62709160457928,0.9534783257515779,0.4024010312726283-2.13414183567711,0.1081970942012002,0.055079150219637406-0.21025141166581768,0.4407746650049973,0.11730795646947027-1.5834956907483153,0.005406118701968252,0.001262498786736819-0.023381335600790674
,Spain,2020-02-15,24.5327323465075,11.11530652779229-53.03176827037108,1.168763703585104,0.49789241264934336-2.593715499778283,0.14172215483360015,0.07262627637002568-0.2735751666331907,0.56109337843342,0.15118381009146512-1.9910221830084496,0.005776859781938469,0.001369486229456959-0.024612471635321414
,Spain,2020-02-16,30.071962688664136,13.739573742390432-64.4637937451152,1.4326580914574574,0.6160386441437721-3.1522496442800105,0.18563501447618963,0.09576356924866249-0.35597084011202224,0.7142556122417939,0.19484223489785668-2.5034291610897013,0.0061730262303819035,0.0014855403891881412-0.025908434045064477
,Spain,2020-02-17,36.8618874561312,16.983415942442385-78.36019318486017,1.7561367731224504,0.7622131974380096-3.8310520595588984,0.24315435077734476,0.12627194517416582-0.4631825330951637,0.9092266937059054,0.2511082134107822-3.147708513504373,0.006596361921692676,0.0016114297329037546-0.027272636710124257
,Spain,2020-02-18,45.18489656520055,20.993110762439205-95.25219581631555,2.1526530675699926,0.9430637774319254-4.656018030125742,0.3184961541650273,0.16649968507396495-0.6026843607600129,1.1574192231237137,0.3236225183191047-3.9577987122386147,0.007048730402767354,0.0017479878930564828-0.028708673411009362
,Spain,2020-02-19,55.387138515114906,25.94947072311367-115.78553980949381,2.638697807055064,1.1668144174550024-5.658617871774009,0.41718274684313783,0.21954318557001243-0.7842014996595713,1.4733611074160917,0.41707729391096987-4.9763725673598795,0.007532123125105849,0.0018961192039285292-0.030220327344136103
,Spain,2020-02-20,67.89291530653983,32.07599645392565-140.74515296131278,3.234485120730274,1.4436391780995648-6.877097003468922,0.5464475517752209,0.2894852937501754-1.0203881641961472,1.8755459468920939,0.5375196679654677-6.257085070283421,0.008048668249227234,0.002056804711631863-0.031811581151090514
,Spain,2020-02-21,83.22232701797019,39.648954694207845-171.0851518532758,3.964793032889599,1.7861244167014814-8.357934274654879,0.7157652798901541,0.38170957062480165-1.327709776309898,2.387515551899826,0.6927430396978899-7.867399730228085,0.008600640063039802,0.0022311086993227753-0.03348662749244831
,Spain,2020-02-22,102.01289949312203,49.009835420422235-207.96530505416288,4.8599938170848676,2.2098406134498774-10.15761409513691,0.9375463964504498,0.5033146726050379-1.7275908271761915,3.0392379534313716,0.8927913625210896-9.892142278900755,0.009190469059392449,0.0024201857731699704-0.0352498801996856
,Spain,2020-02-23,125.04609405429963,60.58074967210035-252.79535244287322,5.95731692955863,2.7340497104486663-12.34477984898731,1.228046768571061,0.6636607465545079-2.2479084517402232,3.8688615678912956,1.150609051814659-12.437968929681931,0.009820752722094605,0.0026252885590706504-0.03710598604189058
,Spain,2020-02-24,153.27980090572564,74.88346216618595-307.28887215622956,7.302397003715476,3.3825800667384907-15.00285056624067,1.608559167803409,0.8750898952074261-2.9249358372719167,4.924948193467595,1.4828785706630399-15.638984546770129,0.010494267074320832,0.0028477760651304004-0.03905983714776329
,Spain,2020-02-25,187.88816630944763,92.56291655770265-373.5287503288404,8.951171220933592,4.184908733346343-18.23320042190323,2.106973960482459,1.1538761681212881-3.8058709457669275,6.269315542421672,1.9110998903182954-19.663806642870767,0.011213979048644924,0.0030891227706179507-0.041116584127882265
,Spain,2020-02-26,230.31040796162188,114.4163135833465-454.0467503830584,10.972204870326344,5.177500151412573-22.15902199139817,2.759823378301328,1.5214782001008011-4.952126832814533,7.980655690342608,2.4629816726962446-24.72444726914343,0.01198305974413981,0.003350928508611062-0.043281649947646314
,Spain,2020-02-27,282.31064581406366,141.42905240080148-551.9202147232392,13.449541668436096,6.405461997772986-26.93002011389487,3.6149592055573185,2.006190913970042-6.443612936567571,10.159141237757,3.174234192137407-31.087480595819013,0.012804898643242149,0.0036349292170355604-0.04556074460788125
,Spain,2020-02-28,346.0512322114969,174.81915442753018-670.8895823336622,16.486197159423348,7.924593270225012-32.72811466553161,4.735060145351256,2.645323420624423-8.384305790100145,12.932288788858655,4.090880007946165-39.08808434362668,0.013683118869686092,0.003943008641485791-0.047959880698174806
,Spain,2020-02-29,424.1826243862826,216.09217073102417-815.5011951816688,20.2084401490107,9.803917466247777-39.774368688780015,6.202225937094176,3.488070750541222-10.909497493249667,16.46242293890368,5.272231899638301-49.1476945464356,0.014621593579104523,0.004277211083380677-0.05048538989794784
,Spain,2020-03-01,519.9535269442337,267.1090456031525-991.2808236815864,24.77103972988631,12.12881566283225-48.337404566753946,8.12399494832172,4.599300454488076-14.195227229914117,20.95617763099611,6.794730750700414-61.796203361542794,0.01562446358632555,0.004639755299014477-0.05314394051261056
